valid_time,u10,v10,latitude,longitude
2024-03-09 01:00:00,0.1776886,-6.0595016,42.000000000001165,-87.8000000000066
2024-03-09 02:00:00,0.50505066,-6.831896,42.000000000001165,-87.8000000000066
2024-03-09 03:00:00,0.9761505,-7.2652035,42.000000000001165,-87.8000000000066
2024-03-09 04:00:00,1.3354645,-7.0346775,42.000000000001165,-87.8000000000066
2024-03-09 05:00:00,1.5044098,-6.521944,42.000000000001165,-87.8000000000066
2024-03-09 06:00:00,1.9118652,-5.972723,42.000000000001165,-87.8000000000066
2024-03-09 07:00:00,3.4583893,-5.270546,42.000000000001165,-87.8000000000066
2024-03-09 08:00:00,3.684021,-4.8641567,42.000000000001165,-87.8000000000066
2024-03-09 09:00:00,3.639145,-4.5937786,42.000000000001165,-87.8000000000066
2024-03-09 10:00:00,3.3429108,-4.4338245,42.000000000001165,-87.8000000000066
2024-03-09 11:00:00,2.8496704,-4.146534,42.000000000001165,-87.8000000000066
2024-03-09 12:00:00,2.7222443,-3.8533497,42.000000000001165,-87.8000000000066
2024-03-09 13:00:00,3.0168762,-3.79776,42.000000000001165,-87.8000000000066
2024-03-09 14:00:00,3.5430603,-4.0331326,42.000000000001165,-87.8000000000066
2024-03-09 15:00:00,3.7602692,-3.5464458,42.000000000001165,-87.8000000000066
2024-03-09 16:00:00,3.9136047,-2.9340305,42.000000000001165,-87.8000000000066
2024-03-09 17:00:00,3.9692078,-2.3519592,42.000000000001165,-87.8000000000066
2024-03-09 18:00:00,3.821579,-2.35641,42.000000000001165,-87.8000000000066
2024-03-09 19:00:00,3.6028748,-2.7967243,42.000000000001165,-87.8000000000066
2024-03-09 20:00:00,3.401535,-3.0391445,42.000000000001165,-87.8000000000066
2024-03-09 21:00:00,3.3464966,-3.0706902,42.000000000001165,-87.8000000000066
2024-03-09 22:00:00,3.41745,-3.4259176,42.000000000001165,-87.8000000000066
2024-03-09 23:00:00,3.52594,-4.030777,42.000000000001165,-87.8000000000066
2024-03-10 00:00:00,3.6925201,-4.6886597,42.000000000001165,-87.8000000000066
2024-03-10 01:00:00,3.6263123,-4.7652893,42.000000000001165,-87.8000000000066
2024-03-10 02:00:00,3.4886017,-4.300873,42.000000000001165,-87.8000000000066
2024-03-10 03:00:00,3.2623444,-4.222702,42.000000000001165,-87.8000000000066
2024-03-10 04:00:00,2.8738098,-4.6936493,42.000000000001165,-87.8000000000066
2024-03-10 05:00:00,2.6343536,-5.3238373,42.000000000001165,-87.8000000000066
2024-03-10 06:00:00,2.8980713,-5.458832,42.000000000001165,-87.8000000000066
2024-03-10 07:00:00,3.2909088,-5.4600067,42.000000000001165,-87.8000000000066
2024-03-10 08:00:00,3.347351,-5.333871,42.000000000001165,-87.8000000000066
2024-03-10 09:00:00,3.375473,-5.3320227,42.000000000001165,-87.8000000000066
