h3_index,poi_count,count_poi_types,poi_type_list,poi_list
8826645643fffff,21,6,"school, place_of_worship, place_of_worship, school, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, books, fast_food, place_of_worship, place_of_worship, place_of_worship, money_transfer, place_of_worship, place_of_worship, place_of_worship, library, school","All Saints School, New Saint John Missionary Baptist Church Number 2, Galilee Missionary Baptist Church, Debbies School of Beauty Culture, Evangelist Jerry Smith Crusade Memorial Church of God in Christ, Bethel House of Prayer, New Covenant Church of God in Christ, Church of Today, Roseland Faith Temple Church of God in Christ, Holy Mount Zion Pentecostal Church, Burst Into Books, A.P. Deli, Lilydale Progressive Missionary Baptist Church, All Saints Catholic Church, Roseland Christian Ministries Center, Western Union, Christ Bible Center, Saint George and Matthias Episcopal Church, Zion Lutheran Church, Pullman Branch Library, Gwendolyn Brooks Preparatory Academy"
8826645645fffff,10,4,"place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, grocery, fire_station, variety_store, place_of_worship, place_of_worship","Prayers Warriors Missionary Baptist Church, Ambassadors for Christ Church of God in Christ, House of God, Church of Christ, Gods House of Holiness in Christ, Blak's Corner Store, Chicago Fire Department Engine Company 93, Dollar General, Journey Church of Chicago, New Macedonia Baptist Church"
8826645647fffff,5,2,"school, place_of_worship, place_of_worship, school, school","Kwame Nkrumah Academy, Mount Ebal Missionary Baptist Church, First General Assembly Church, Roseland Christian School, Mildred Lavizzo Elementary School"
8826645649fffff,18,12,"place_of_worship, ice_cream, bank, car_parts, variety_store, restaurant, bicycle_rental, mobile_phone, mobile_phone, fast_food, variety_store, fast_food, fast_food, mobile_phone, convenience, place_of_worship, fuel, school","Saint John De La Salle Roman Catholic Church, Baskin-Robbins, Chase, AutoZone, Family Dollar, Sammy's Breakfast, Indiana Ave & 103rd St, Boost Mobile, Metro by T-Mobile, Church's Chicken, Dollar Tree, Burger King, Subway, T-Mobile, Citgo, Damascus Baptist Church, Citgo, Bennett Elementary School"
882664564bfffff,9,6,"place_of_worship, place_of_worship, school, bicycle_rental, place_of_worship, fast_food, school, fuel, convenience","Pullman Christian Reformed Church, Community Bible Teaching Pentecostal Church, Park Vernon Learning Academy, Vernon Ave & 107th St, Pullman Presbyterian Church, Dunkin', Cullen Elementary School, 76, 76"
882664564dfffff,1,1,school,Hephzibah Christian Academy
8826645651fffff,14,13,"courthouse, restaurant, car_wash, artwork, police, social_facility, cafe, bookmaker, place_of_worship, tyres, veterinary, convenience, place_of_worship, school","Cook County Municipal Court, Lexington Betty Smoke House, Shell, Chicago Police Department 5th District, Illinois DHS Family Community Resource Center in Cook County - Roseland, The Pullman Cafe, Club Hawthorne Off-Track Betting, House of Hope, Wentworth Tire Service, Kragness Animal Hospital, Shell, Greenstone United Methodist Church, Pullman Elementary School"
8826645655fffff,19,7,"school, place_of_worship, school, place_of_worship, car_repair, bicycle_rental, bicycle_rental, artwork, place_of_worship, museum, car_repair, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, funeral_directors, artwork, artwork","Holy Rosary School, United Bibleway Community Missionary Baptist Church, Martin Luther Educational Center, Kingdom Hall of Jehovahs Witnesses, One Stop Auto, Cottage Grove Ave & 111th Pl, MLK Jr Dr & 111th St, Greater Tabernacle Missionary Baptist Church, Historic Pullman Foundation Exhibit Hall, Auto Driveaway, Holy Rosary Roman Catholic Church, The First Roseland Baptist Church, Reformation Lutheran Church, Kingdom Word Church Chicago, Paradise Temple Church of God in Christ, Paradise Garden Funeral Home"
8826645657fffff,7,6,"place_of_worship, cafe, convenience, supermarket, place_of_worship, fast_food, clinic","Saint Peters Spiritual Church of Faith, Cal Harbor Restaurant & Lounge, Kensington Korner, Farmfoods, Crown of Life M.B. Church, McDonald's, Chicago Family Health Center"
8826645659fffff,15,11,"department_store, fast_food, bicycle_rental, clothes, fast_food, fast_food, pharmacy, garden_centre, variety_store, charging_station, bank, fuel, supermarket, fast_food, fast_food","Ross, Potbelly, Doty Ave & 111th St, DTLR, Wingstop, Subway, Walmart Pharmacy, Walmart Garden Center, Dollar Tree, Tesla Supercharger, U.S. Bank, Shell, Walmart Supercenter, Culver's, Chick-fil-A"
882664565dfffff,10,7,"place_of_worship, information, cafe, convenience, fuel, shelter, shelter, shelter, artwork, artwork","Beacon Holy Nazarene Church, National Park Service Pullman Visitor Center, Pullman Club Coffee Shop, Citgo, Pullman Citgo"
8826645661fffff,6,4,"bicycle_rental, bicycle_rental, place_of_worship, storage_rental, place_of_worship, school","Aberdeen St & 106th St, Vincennes Ave & 107th St, Greater New Testament Missionary Baptist Church, Metro Self Storage, Victory Cathedral Faith Church, Mount Vernon Elementary School"
8826645663fffff,11,7,"artwork, artwork, cafe, bicycle_rental, place_of_worship, place_of_worship, place_of_worship, fuel, music_school, school, school","Marshall Major Taylor, Erin's Cup, Major Taylor Trail & 111th St, New Morgan Park Church of God in Christ, Holy Cross Episcopal Church, Mount Calvary Baptist Church, West Point School of Music, West Point School of Music, Mount Calvary Christian Academy"
8826645665fffff,4,3,"cafe, bicycle_rental, dry_cleaning, cafe","Ellie’s Cafe, Hale Ave & 107th St, Favia Cafe & Sweets Shop"
8826645667fffff,9,5,"cafe, school, school, place_of_worship, place_of_worship, convenience, fuel, place_of_worship, place_of_worship","Jean’s Cafe, Shoop Elementary School, Morgan Park High School, The Church of Jesus Christ of Latter-day Saints, Beth Eden Baptist Church, Citgo, Citgo, New Hope Baptist Church, Morgan Park Seventh Day Adventist Church"
8826645669fffff,20,12,"mobile_phone, mobile_phone, bicycle_rental, restaurant, fast_food, atm, bicycle_rental, money_transfer, fast_food, money_transfer, convenience, place_of_worship, variety_store, place_of_worship, fuel, fast_food, place_of_worship, place_of_worship, school, social_facility","Boost Mobile, Metro by T-Mobile, Halsted St & 104th St, Beggars Pizza, Subway, Bank of America, Aberdeen St & 103rd St, Western Union, KFC, 103rd & Halsted Currency Exchange, Citgo, Gospel Temple Missionary Baptist Church, Family Dollar, The Powerhouse Church of Chicago, Citgo, Harold's Chicken Shack, The Way of Holiness Mission, Messiah Baptist Church, Marcus Garvey Elementary School"
882664566bfffff,16,9,"clinic, place_of_worship, artwork, clinic, supermarket, car_repair, place_of_worship, bank, place_of_worship, convenience, fuel, school, place_of_worship, school, fuel, convenience","Seby Medical Center, Logos Baptist Assembly, DaVita Dialysis, Save-A-Lot, Jiffy Lube, Greater Mount Eagle Baptist Church, United Bank, Emerald Avenue Church of God, Citgo, Citgo, Dunne Elementary School, Bellevue Baptist Church, Children's Developmental Institute, Exxon, Tiger Mart"
882664566dfffff,9,6,"bicycle_rental, bank, post_office, fire_station, place_of_worship, place_of_worship, place_of_worship, school, school","Vincennes Ave & 104th St, U.S. Bank, Chicago Post Office Finance Station H, Chicago Fire Department Engine Company 24, Holy Ghost Deliverance Temple, Jehovahs Witnesses Fernwood Unit, Trinity Evangelical Lutheran Church, Barnard Elementary School, Percy L. Julian High School"
88266456c1fffff,1,1,artwork,Prairie Boat
88266456c5fffff,10,3,"school, place_of_worship, place_of_worship, school, place_of_worship, place_of_worship, place_of_worship, place_of_worship, laundry, school","Wheatley Child-Parent Education Center, Our Lady of the Gardens Roman Catholic Church, Mount Olive Missionary Baptist Church, CICS Lloyd Bond School, Peter The Rock Church, Lively Stone Church of God in Christ, Jehovahs Witnesses Altgeld Gardens Unit, Altgeld Gardens Seventh Day Adventist Church, Altgeld Gardens Laundry Building, Carver Elementary School"
88266456c9fffff,1,1,school,Carver Military Academy
88266456cbfffff,1,1,picnic_site,Beaubien Woods Picnic Shelter Grove 1
88266456cdfffff,7,6,"library, childcare, bicycle_rental, community_centre, place_of_worship, laundry, laundry","Altgeld Branch Library, Altgeld Gardens, Altgeld Gardens Community Center, United Church of Altgeld Gardens, Altgeld Gardens Laundry Building, Altgeld Gardens Laundry Building"
88266456e3fffff,1,1,funeral_directors,Higgins Funeral Home (Heavenly Angels)
88266456e9fffff,2,2,"bicycle_rental, school","Indiana Ave & 133rd St, W.E.B. Du Bois Elementary School"
88266456ebfffff,1,1,school,Saint Mary's School
8826645701fffff,6,5,"bicycle_rental, bank, convenience, fuel, place_of_worship, place_of_worship","Lawndale Ave & 111th St, North Community Bank, SNK Fuels, Mount Greenwood Reformed Church, Mount Greenwood United Methodist Church"
8826645703fffff,2,2,"bakery, place_of_worship","Dolly’s Delectables, Parkwood Baptist Church"
8826645705fffff,3,3,"fast_food, storage_rental, bus_station","La Papas, Extra Space Storage, 111th Street & Harding Terminal"
8826645707fffff,3,3,"car, school, bus_station","McCarthy Ford, Chicago High School for the Agricultural Sciences, 115th Street & Springfield Terminal"
8826645709fffff,2,2,"school, place_of_worship","Mount Greenwood Elementary School, Mount Greenwood Lutheran Church"
882664570bfffff,19,15,"convenience, collector, mobile_phone, fast_food, bicycle_rental, place_of_worship, fire_station, fast_food, variety_store, bank, hardware, clinic, clinic, post_office, library, school, school, pharmacy, bank","7-Eleven, Alternate Reality Comics, T-Mobile, Dunkin', Kedzie Ave & 110th St, Saint Christina's Catholic Church, Chicago Fire Department Engine Company 92, Burger King, Dollar Tree, U.S. Bank, Chicago True Value Hardware, Express Med Spa Chicago, DaVita Dialysis, Mount Greenwood Post Office, Mount Greenwood Branch Library, Cassell Elementary School, Saint Cristina School, Walgreens, CIBC"
882664570dfffff,3,3,"bar, variety_store, place_of_worship","Bar 106, Dollar Tree, Elim Baptist Church"
8826645719fffff,3,3,"fast_food, place_of_worship, school","Joey's Red Hots, Saint Walter's Roman Catholic Church, Saint Walter School"
882664571bfffff,5,5,"pharmacy, variety_store, bank, chemist, bus_station","Walgreens, Family Dollar, First American Bank, Walgreens, Western & 119th Street Terminal"
882664571dfffff,1,1,car_wash,Quick Suds Car Wash
882664572bfffff,1,1,school,Marist High School
8826645743fffff,11,7,"supermarket, bicycle_rental, fast_food, fast_food, convenience, fast_food, fast_food, fast_food, doityourself, car_repair, place_of_worship","Jewel-Osco, Kedzie Ave & 104th St, Subway, Donut Dudes, 7-Eleven, McDonald's, Popeyes, Pop's Italian Beef & Sausage, DeJay's Ace Hardware, Jiffy Lube, Mount Greenwood Church of the Nazarene"
8826645745fffff,5,2,"school, school, school, school, social_facility","Mercy Hall, Brother Rice High School, Mother McAuley High School, Southwest Elementary School, Mercy Circle"
8826645747fffff,2,2,"place_of_worship, university","McDonough Chapel, Saint Xavier University"
882664574bfffff,1,1,school,Saint John Fisher School
8826645751fffff,16,11,"fast_food, fast_food, restaurant, bar, fast_food, pub, fast_food, bank, car_repair, place_of_worship, seafood, supermarket, restaurant, car_parts, place_of_worship, school","See Thru Chinese Kitchen, Milano's Pizza, Americanos, O'Rourkes Office, Waldo Cooney's Pizza, Open Outcry Brewing Company, Buona, PNC Bank, Meineke, Religious Society of Friends, DiCola's Seafood, County Fair Foods, Home Run Inn Pizzeria, NAPA Auto Parts, Morgan Park Baptist Church of Chicago, Clissold Elementary School"
8826645753fffff,12,8,"supermarket, clothes, bicycle_rental, arts_centre, bank, place_of_worship, social_facility, place_of_worship, social_facility, school, school, social_facility","Fairplay Foods, 111 West Boutique, Western Ave & 111th St, Beverly Art Center, U.S. Bank, Morgan Park Church of God, Saint Cajetan Roman Catholic Church, Smith Village, Saint Cajetan School, Morgan Park Academy"
8826645755fffff,1,1,school,Keller Regional Gifted Magnet School
8826645757fffff,4,4,"fuel, convenience, florist, kindergarten","Kean, Steuber Florist, Barbara Vick Early Childhood Center"
8826645759fffff,10,8,"bar, bicycle_rental, artwork, fast_food, funeral_directors, coffee, place_of_worship, museum, fast_food, place_of_worship","Barney Callaghan’s Pub, Western Ave & 104th St, Dunkin', Donnellan Funeral Home, Beverly Bakery & Cafe, Beverly Evangelical Covenant Church, Ridge Historical Society, KFC, Saint John the Divine Lutheran Church"
882664575bfffff,9,6,"bakery, place_of_worship, library, police, fire_station, place_of_worship, place_of_worship, place_of_worship, school","Laine’s Bake Shop, Morgan Park Presbyterian Church, George C. Walker Branch Library, Chicago Police Department 22nd District, Chicago Fire Department Engine Company 120, Morgan Park Christian Church, Church of the Mediator, Morgan Park United Methodist Church, Council Oak Montessori School"
882664575dfffff,4,3,"place_of_worship, community_centre, pub, place_of_worship","Saint John Fisher Roman Catholic Church, Munroe Park Fieldhouse, Horse Thief Hollow, Ridge Evangelical Lutheran Church"
882664576bfffff,8,8,"cafe, bicycle_rental, fast_food, pharmacy, dry_cleaning, university, bank, bus_station","Coffee Cats, 103rd St & Avers Ave, Subway, CVS Pharmacy, CD One Price Cleaners, Graham School of Management, Chicago Patrolmen's Federal Credit Union, Pulaski & 104th Street Terminal"
882664c101fffff,78,32,"kindergarten, artwork, pastry, fast_food, department_store, fast_food, bar, fast_food, bicycle_rental, bicycle_rental, bicycle_rental, dentist, restaurant, convenience, restaurant, hairdresser, ice_cream, bar, bar, cafe, restaurant, cafe, restaurant, restaurant, restaurant, bar, clinic, convenience, clinic, information, convenience, supermarket, artwork, artwork, doctors, restaurant, artwork, artwork, hairdresser, dentist, kindergarten, beauty, clothes, mobile_phone, supermarket, restaurant, hairdresser, tobacco, bar, picnic_site, picnic_site, artwork, restaurant, artwork, information, veterinary, bicycle_rental, social_centre, social_centre, convenience, fast_food, pawnbroker, books, pub, fast_food, post_depot, place_of_worship, hotel, restaurant, hospital, place_of_worship, shelter, bicycle_rental, shelter, shelter, artwork, artwork, artwork","Mary Meyer School, Johann Wolfgang von Goethe Monument, La Fayette, Chipotle, Target, Papa John's, Duke's Chicago Bar and Grill, Wingstop, Clark St & Drummond Pl, Lake Shore Dr & Diversey Pkwy, Clark St & Wrightwood Ave, Julianne Carrara DMD MS Limited, Del Seoul, Country Fresh Food Mart, Tarascas, Floyd's 99 Barbershop, Snow Dragon Shavery, Compass Bar, Galway Bay, HERO Coffee Bar, Pars Cove Restaurant, St. Joseph’s Hospital - Lake Shore Cafe, Tanaka Ramen, Gorkha Kitchen, North Pond, Lakeview Men’s Club, Howard Brown Health Diversey, 7-Eleven, AMITA Health Digestive Institute Chicago, Lincoln Park, Deli & More, Go Grocer, Brotherhood, Brotherhood, Chicago Family Asthma & Allergy, Wheat's End Cafe, Fraternity, Patriotism, Sport Clips, Allure Dental, Everbrook Academy, Zindaa Nail, Crossroads Trading Co., AT&T, Go Grocer, Yolk, Adel's Hair Sensation Salon, Diversey Tobacco, Duffy's Tavern & Bar, Lincoln Park - Grove 10, Lincoln Park - Grove 8, Saint Joseph, Happy Lamb Hot Pot, Starlight, North Pond, Boulevard Veterinary, Hampden Ct & Diversey Pkwy, Elks National Memorial Building, Elks Lodge, 7-Eleven, The Wiener Circle, Clark Pawners, Christian Science Reading Room, Crossroads Public House, McDonald's, Lincoln Park Carrier Annex, Second Church of Christ Scientist, The Willows, Bacino's Italian Grill, Saint Joseph Hospital, National Shrine of Saint Francis Xavier Cabrini, Rustic Shelter, Stockton Dr & Wrightwood Ave, Richard Oglesby Monument, Alexander Hamilton Monument, John Peter Altgeld Momument"
